Site_Id,Unit_Id,Read_Date,Salinity (ppt),Dissolved Oxygen (mg/L),pH (standard units),Secchi Depth (m),Water Depth (m),Water Temp (?C),Air Temp-Celsius,Air Temp (?F),Time (24:00),Field_Tech,DateVerified,WhoVerified,AirTemp (C),Year
Bay,,7/7/2009,2,5.3,9,0.8,0.8,25,,75,0:00,S. Poe,,,23.88888889,2009
Bay,,7/21/2009,1,3.1,8.5,0.65,0.65,25,,72,0:00,S. Poe,,,22.22222222,2009
Bay,,8/4/2009,0,3.3,8.5,0.8,0.8,28,,80,0:00,S. Poe,,,26.66666667,2009
Bay,,8/20/2009,0,3,7.5,0.8,0.8,27,,80,0:00,S. Poe,,,26.66666667,2009
Bay,,9/1/2009,2,2.7,7,0.6,0.6,22,,70,0:00,S. Poe,,,21.11111111,2009
Bay,,9/17/2009,2,4.1,7,0.8,0.8,24,,70,0:00,S. Poe,,,21.11111111,2009
Bay,,10/1/2009,1,6.9,7,0.8,0.8,20,,69,0:00,S. Poe,,,20.55555556,2009
Bay,,10/20/2009,0,2.3,7,0.4,0.4,12,,56,0:00,S. Poe,,,13.33333333,2009
Bay,,11/5/2009,0,7.6,6.5,0.8,0.8,16,,60,0:00,S. Poe,,,15.55555556,2009
Bay,,11/20/2009,2,7.2,7,0.7,0.9,16,,58,0:00,S. Poe,,,14.44444444,2009
Bay,,12/1/2009,0,7.8,6.5,0.82,0.88,10,,46,0:00,S. Poe,,,7.777777778,2009
Bay,,12/15/2009,,2,6.3,0.7,0.8,11,,51,0:00,S. Poe,,,10.55555556,2009
A,,1/7/2010,,,,,,,,30,0:00,Not Recorded,,,-1.111111111,2010
A,,2/5/2010,,,6.5,0.7,0.9,5,,37,0:00,Not Recorded,,,2.777777778,2010
A,,2/18/2010,,,6,0.9,1.1,5,,39,0:00,Not Recorded,,,3.888888889,2010
A,,3/5/2010,0,,6.5,,,6,,40,0:00,Not Recorded,,,4.444444444,2010
A,,3/16/2010,0,5.7,6,0.5,0.7,12,,44,0:00,Not Recorded,,,6.666666667,2010
A,,4/6/2010,0,,6.5,0.7,0.8,21,,73,0:00,Not Recorded,,,22.77777778,2010
A,,4/23/2010,0,4,6.5,0.5,0.6,18,,59,0:00,Not Recorded,,,15,2010
A,,5/6/2010,0,,6.5,0.6,0.6,25,,76,0:00,Not Recorded,,,24.44444444,2010
A,,5/19/2010,0,4.6,6.5,0.6,0.7,20,,59,0:00,Not Recorded,,,15,2010
A,,6/1/2010,0,,6.5,0.5,0.5,26,,77,0:00,Not Recorded,,,25,2010
A,,6/15/2010,0,4.5,6.5,0.5,0.5,29,,81,0:00,Not Recorded,,,27.22222222,2010
A,,7/8/2010,0,,6.5,0.6,0.6,31,,82,0:00,Not Recorded,,,27.77777778,2010
A,,7/20/2010,0,4.1,6.5,0.5,0.9,28,,84,0:00,Not Recorded,,,28.88888889,2010
A,,8/3/2010,0,,7,0.1,0.4,29,,83,0:00,Not Recorded,,,28.33333333,2010
A,,8/17/2010,0,4.2,6.5,0.8,0.9,28,,86,0:00,Not Recorded,,,30,2010
A,,9/2/2010,0,,6.5,0.8,0.8,28,,77,0:00,Not Recorded,,,25,2010
A,,9/22/2010,0,4,7.5,0.5,0.8,26,,75,0:00,Not Recorded,,,23.88888889,2010
A,,10/14/2010,0,,6.5,0.2,0.9,20,,67,0:00,Not Recorded,,,19.44444444,2010
A,,11/2/2010,0,,6.5,0.8,0.9,14,,55,0:00,Not Recorded,,,12.77777778,2010
A,,11/16/2010,0,8.2,6.5,0.9,0.9,14,,60,0:00,Not Recorded,,,15.55555556,2010
A,,12/7/2010,0,,7,4.5,4.5,3,,30,0:00,Not Recorded,,,-1.111111111,2010
A,,12/21/2010,,,,,,,,31,0:00,Not Recorded,,,-0.555555556,2010
B,,1/7/2010,,,,,,,,30,0:00,Not Recorded,,,-1.111111111,2010
B,,2/5/2010,,,,,,,,,N/A,Not Recorded,,,-17.77777778,2010
B,,2/18/2010,,,,0.6,0.6,5,,38,0:00,Not Recorded,,,3.333333333,2010
B,,3/5/2010,0,,6.5,0.6,0.6,7,,40,0:00,Not Recorded,,,4.444444444,2010
B,,3/16/2010,0,8.1,7,0.55,0.6,11,,44,0:00,Not Recorded,,,6.666666667,2010
B,,4/6/2010,0,,6.5,0.2,0.5,21,,73,0:00,Not Recorded,,,22.77777778,2010
B,,4/23/2010,0,4,6.5,0.4,0.4,16,,60,0:00,Not Recorded,,,15.55555556,2010
B,,5/6/2010,0,,7,0.4,0.45,25,,76,0:00,Not Recorded,,,24.44444444,2010
B,,5/19/2010,0,5.2,7.5,0.4,0.4,16,,59,0:00,Not Recorded,,,15,2010
B,,6/1/2010,0,,7,0.3,0.3,25,,77,0:00,Not Recorded,,,25,2010
B,,6/15/2010,0,4.2,7,0.2,0.2,28,,81,0:00,Not Recorded,,,27.22222222,2010
B,,7/8/2010,0,,7,0.4,0.4,31,,82,0:00,Not Recorded,,,27.77777778,2010
B,,7/20/2010,0,3.7,7,0.4,0.4,29,,84,0:00,Not Recorded,,,28.88888889,2010
B,,8/3/2010,0,,6.5,0.9,0.9,28,,83,0:00,Not Recorded,,,28.33333333,2010
B,,8/17/2010,0,3.4,7,0.5,0.5,,,87,0:00,Not Recorded,,,30.55555556,2010
B,,9/2/2010,0,,8,0.4,0.4,27,,77,0:00,Not Recorded,,,25,2010
B,,9/22/2010,0,3.2,9,0.2,0.35,26,,75,0:00,Not Recorded,,,23.88888889,2010
B,,10/14/2010,0,,6.5,0.2,0.3,19,,67,0:00,Not Recorded,,,19.44444444,2010
B,,11/2/2010,0,,7,0.3,0.3,13,,55,0:00,Not Recorded,,,12.77777778,2010
B,,11/16/2010,0,4.3,8.5,0.2,0.2,16,,60,0:00,Not Recorded,,,15.55555556,2010
B,,12/7/2010,0,,6.5,0.3,0.7,1,,30,0:00,Not Recorded,,,-1.111111111,2010
B,,12/21/2010,0,4.3,7,0.4,0.4,3,,31,0:00,Not Recorded,,,-0.555555556,2010
C,,1/7/2010,,,,,,,,30,0:00,Not Recorded,,,-1.111111111,2010
C,,2/5/2010,,,6.5,0.8,0.8,5,,37,0:00,Not Recorded,,,2.777777778,2010
C,,2/18/2010,,,6.5,0.95,0.95,5,,38,0:00,Not Recorded,,,3.333333333,2010
C,,3/5/2010,0,9.5,6.5,0.6,0.6,7,,40,0:00,Not Recorded,,,4.444444444,2010
C,,3/16/2010,0,,6.5,0.6,0.6,9,,44,0:00,Not Recorded,,,6.666666667,2010
C,,4/6/2010,0,5.1,6.5,0.5,0.5,22,,72,0:00,Not Recorded,,,22.22222222,2010
C,,4/23/2010,0,,6.5,0.4,0.4,18,,60,0:00,Not Recorded,,,15.55555556,2010
C,,5/6/2010,0,4.9,6.5,0.3,0.3,24,,76,0:00,Not Recorded,,,24.44444444,2010
C,,5/19/2010,0,,6.5,0.7,0.7,19,,60,0:00,Not Recorded,,,15.55555556,2010
C,,6/1/2010,0,5.1,7,0.3,0.3,25,,77,0:00,Not Recorded,,,25,2010
C,,6/15/2010,0,,7,0.3,0.3,29,,80,0:00,Not Recorded,,,26.66666667,2010
C,,7/8/2010,0,5.2,7.5,0.4,0.4,30,,82,0:00,Not Recorded,,,27.77777778,2010
C,,7/20/2010,0,,7,0.4,0.4,31,,85,0:00,Not Recorded,,,29.44444444,2010
C,,8/3/2010,0,4.5,6.5,0.4,0.4,28,,83,0:00,Not Recorded,,,28.33333333,2010
C,,8/17/2010,0,,7,0.2,0.4,29,,87,0:00,Not Recorded,,,30.55555556,2010
C,,9/2/2010,0,2.3,7,0.6,0.6,27,,76,0:00,Not Recorded,,,24.44444444,2010
C,,9/22/2010,0,,8,0.3,0.3,26,,75,0:00,Not Recorded,,,23.88888889,2010
C,,11/2/2010,0,7.3,7.5,0.5,0.5,13,,55,0:00,Not Recorded,,,12.77777778,2010
C,,11/16/2010,0,,8.5,0.5,0.5,15,,61,0:00,Not Recorded,,,16.11111111,2010
C,,12/7/2010,0,8.8,7,0.5,0.5,2,,30,0:00,Not Recorded,,,-1.111111111,2010
C,,12/21/2010,,,,,,,,31,0:00,Not Recorded,,,-0.555555556,2010
D,,1/7/2010,,,,,,,,30,0:00,Not Recorded,,,-1.111111111,2010
D,,2/5/2010,,9.5,6.5,0.6,1.2,5,,39,0:00,Not Recorded,,,3.888888889,2010
D,,2/18/2010,,,6,1.4,1.6,5,,38,0:00,Not Recorded,,,3.333333333,2010
D,,3/5/2010,0,8.7,6.5,1.2,1.5,6,,40,0:00,Not Recorded,,,4.444444444,2010
D,,3/16/2010,,,,,,,,,N/A,Not Recorded,,,-17.77777778,2010
D,,4/6/2010,0,6.3,6,0.7,1.7,22,,72,0:00,Not Recorded,,,22.22222222,2010
D,,4/23/2010,0,,6.5,0.8,1.7,17,,60,0:00,Not Recorded,,,15.55555556,2010
D,,5/6/2010,0,5,6.5,0.8,1.5,25,,76,0:00,Not Recorded,,,24.44444444,2010
D,,5/19/2010,0,,6.5,0.8,1.6,19,,60,0:00,Not Recorded,,,15.55555556,2010
D,,6/1/2010,0,5.2,6,0.7,1.5,25,,77,0:00,Not Recorded,,,25,2010
D,,6/15/2010,0,,6.5,0.6,1.4,28,,80,0:00,Not Recorded,,,26.66666667,2010
D,,7/8/2010,0,5.2,6.5,0.7,1.2,31,,81,0:00,Not Recorded,,,27.22222222,2010
D,,7/20/2010,0,,8,0.6,1.3,31,,85,0:00,Not Recorded,,,29.44444444,2010
D,,8/3/2010,0,6,6.5,0.8,1.2,28,,82,0:00,Not Recorded,,,27.77777778,2010
D,,8/17/2010,0,,7.5,0.9,1.2,31,,87,0:00,Not Recorded,,,30.55555556,2010
D,,9/2/2010,0,2.7,6.5,0.85,1.2,26,,76,0:00,Not Recorded,,,24.44444444,2010
D,,9/22/2010,0,,6.5,1,1.2,25,,76,0:00,Not Recorded,,,24.44444444,2010
D,,10/14/2010,0,5.9,6.5,0.8,1.3,19,,68,0:00,Not Recorded,,,20,2010
D,,11/2/2010,0,7.2,6.5,1,1.4,13,,55,0:00,Not Recorded,,,12.77777778,2010
D,,11/16/2010,0,,6,1.2,1.3,,,61,0:00,Not Recorded,,,16.11111111,2010
D,,12/7/2010,0,10.3,6,1.1,1.1,2,,30,0:00,Not Recorded,,,-1.111111111,2010
D,,12/21/2010,0,,6.5,1.3,1.3,3,,31,0:00,Not Recorded,,,-0.555555556,2010
Bay,,1/7/2010,0,7,6.5,,,4,,30,0:00,S. Poe,,,-1.111111111,2010
Bay,,2/5/2010,,7,6.5,0.4,0.4,5,,39,0:00,S. Poe,,,3.888888889,2010
Bay,,2/18/2010,,,6.5,0.2,0.65,4,,38,0:00,S. Poe,,,3.333333333,2010
Bay,,3/5/2010,0,7.7,6.5,0.2,0.4,10,,40,0:00,S. Poe,,,4.444444444,2010
Bay,,3/16/2010,0,7.9,6.5,0.3,0.8,10,,44,0:00,S. Poe,,,6.666666667,2010
Bay,,4/6/2010,1,5.9,6.5,0.8,1,20,,72,0:00,S. Poe,,,22.22222222,2010
Bay,,4/23/2010,1,6.7,6.5,0.6,0.6,16,,58,0:00,S. Poe,,,14.44444444,2010
Bay,,5/6/2010,0,6.5,7,0.75,0.9,23,,76,0:00,S. Poe,,,24.44444444,2010
Bay,,5/19/2010,0,7,6.5,0.5,0.6,17,,59,0:00,S. Poe,,,15,2010
Bay,,6/1/2010,0,6.8,7,0.7,0.9,25,,77,0:00,S. Poe,,,25,2010
Bay,,6/15/2010,0,5.4,7,0.5,0.5,28,,80,0:00,S. Poe,,,26.66666667,2010
Bay,,7/8/2010,0,3.6,8.5,0.4,0.45,29,,81,0:00,S. Poe,,,27.22222222,2010
Bay,,7/20/2010,0,3.9,7,0.7,1,27,,82,0:00,S. Poe,,,27.77777778,2010
Bay,,8/3/2010,0,5.1,7,0.5,0.5,26,,82,0:00,S. Poe,,,27.77777778,2010
Bay,,8/17/2010,0,3.1,8,0.5,0.9,27,,86,0:00,S. Poe,,,30,2010
Bay,,9/2/2010,0,3.3,7,0.5,0.7,26,,76,0:00,S. Poe,,,24.44444444,2010
Bay,,9/22/2010,0,5,8.5,0.6,0.8,26,,74,0:00,S. Poe,,,23.33333333,2010
Bay,,10/14/2010,0,3.9,7.5,0.5,0.8,19,,,0:00,S. Poe,,,-17.77777778,2010
Bay,,11/2/2010,0,5,7.5,0.4,0.4,12,,55,0:00,S. Poe,,,12.77777778,2010
Bay,,11/16/2010,0,6.7,8,0.5,0.8,15,,60,0:00,S. Poe,,,15.55555556,2010
Bay,,12/7/2010,0,5.7,7,0.3,0.5,4,,30,0:00,S. Poe,,,-1.111111111,2010
Bay,,12/21/2010,0,6.7,7,0.1,0.3,,,31,0:00,S. Poe,,,-0.555555556,2010
A,,1/4/2011,0,5.9,6.5,0.8,0.8,,,32,0:00,Not Recorded,,,0,2011
A,,1/18/2011,0,,6.5,0.5,0.65,6,,40,0:00,Not Recorded,,,4.444444444,2011
A,,2/8/2011,0,3.9,6.5,,,7,,46,0:00,Not Recorded,,,7.777777778,2011
A,,3/3/2011,0,,7,,,8.5,,30,0:00,Not Recorded,,,-1.111111111,2011
A,,3/24/2011,0,3,6.5,0.4,1,14,,48,0:00,Not Recorded,,,8.888888889,2011
A,,4/14/2011,0,,6,0.2,0.6,18,,58,0:00,Not Recorded,,,14.44444444,2011
A,,4/28/2011,0,4,6.5,0.3,0.3,24,,76,0:00,Not Recorded,,,24.44444444,2011
A,,5/12/2011,0,,7.5,,,24,,66,0:00,Not Recorded,,,18.88888889,2011
A,,5/26/2011,0,2.4,7.5,0.7,0.8,28,,79,0:00,Not Recorded,,,26.11111111,2011
A,,6/9/2011,0,,7.5,0.6,0.9,29,,85,0:00,Not Recorded,,,29.44444444,2011
A,,6/23/2011,0,5.7,7.5,0.5,0.8,27,,87,0:00,Not Recorded,,,30.55555556,2011
A,,7/14/2011,0,,7,0.7,0.7,27,,76,0:00,Not Recorded,,,24.44444444,2011
A,,7/28/2011,0,3.2,7.5,0.8,0.8,31,,87,0:00,Not Recorded,,,30.55555556,2011
A,,8/11/2011,0,,7.5,0.6,0.6,29,,83,0:00,Not Recorded,,,28.33333333,2011
A,,9/8/2011,0,5,6.5,0.5,0.8,27,,78,0:00,Not Recorded,,,25.55555556,2011
A,,9/22/2011,0,,5,0.7,0.7,25,,78,0:00,Not Recorded,,,25.55555556,2011
A,,10/13/2011,0,4,6.5,0.7,0.8,22,,75,0:00,Not Recorded,,,23.88888889,2011
A,,10/27/2011,0,,7,0.8,0.9,17,,62,0:00,Not Recorded,,,16.66666667,2011
A,,11/10/2011,0,8.6,,0.6,0.8,19,,60,0:00,Not Recorded,,,15.55555556,2011
A,,11/22/2011,0,,7,0.5,0.9,19,,61,0:00,Not Recorded,,,16.11111111,2011
A,,12/8/2011,0,8,7,0.8,0.9,12,,47,0:00,Not Recorded,,,8.333333333,2011
A,,12/22/2011,0,,7,0.9,0.9,13,,60,0:00,Not Recorded,,,15.55555556,2011
B,,1/4/2011,0,7.2,6.5,0.4,0.4,5,,32,0:00,Not Recorded,,,0,2011
B,,1/18/2011,0,,7,0.5,0.5,5,,40,0:00,Not Recorded,,,4.444444444,2011
B,,2/8/2011,0,3.6,7,,,9,,46,0:00,Not Recorded,,,7.777777778,2011
B,,3/3/2011,0,,7,,,6,,40,0:00,Not Recorded,,,4.444444444,2011
B,,3/24/2011,0,3.9,7,0.5,0.5,14,,48,0:00,Not Recorded,,,8.888888889,2011
B,,4/14/2011,0,,7,2.5,3,19,,58,0:00,Not Recorded,,,14.44444444,2011
B,,4/28/2011,0,,7,0.17,0.17,23,,76,0:00,Not Recorded,,,24.44444444,2011
B,,5/12/2011,0,,8.5,,,23,,66,0:00,Not Recorded,,,18.88888889,2011
B,,5/26/2011,0,1.5,,0.2,0.4,27,,79,0:00,Not Recorded,,,26.11111111,2011
B,,6/9/2011,0,,8,0.3,0.3,30,,85,0:00,Not Recorded,,,29.44444444,2011
B,,6/23/2011,0,5.8,8,0.3,0.3,27,,89,0:00,Not Recorded,,,31.66666667,2011
B,,7/14/2011,0,,7,0.4,0.4,28,,76,0:00,Not Recorded,,,24.44444444,2011
B,,7/28/2011,0,2.4,7,0.4,0.4,30,,85,0:00,Not Recorded,,,29.44444444,2011
B,,8/11/2011,0,,7.5,0.3,0.3,30,,83,0:00,Not Recorded,,,28.33333333,2011
B,,9/8/2011,0,3.1,6.5,0.1,0.2,27,,78,N/A,Not Recorded,,,25.55555556,2011
B,,9/22/2011,0,,7,0.15,0.15,25,,78,0:00,Not Recorded,,,25.55555556,2011
B,,10/13/2011,0,3,7,0.05,0.05,22,,75,0:00,Not Recorded,,,23.88888889,2011
B,,10/27/2011,0,,7.5,0.4,0.4,16,,62,0:00,Not Recorded,,,16.66666667,2011
B,,11/10/2011,0,7.9,7.5,0.2,0.2,19,,60,0:00,Not Recorded,,,15.55555556,2011
B,,11/22/2011,0,,7.5,0.2,0.5,14,,61,0:00,Not Recorded,,,16.11111111,2011
B,,12/8/2011,0,5,7,0.1,0.4,13,,47,0:00,Not Recorded,,,8.333333333,2011
B,,12/22/2011,0,,7,0.3,0.3,14,,60,0:00,Not Recorded,,,15.55555556,2011
C,,1/4/2011,0,,7,0.5,0.5,4,,32,0:00,Not Recorded,,,0,2011
C,,1/18/2011,0,5.1,6.5,0.6,0.8,5,,40,0:00,Not Recorded,,,4.444444444,2011
C,,2/8/2011,0,,7,,,10,,46,0:00,Not Recorded,,,7.777777778,2011
C,,3/3/2011,0,3.9,7.5,,,7,,38,0:00,Not Recorded,,,3.333333333,2011
C,,3/24/2011,0,,,,,,,48,0:00,Not Recorded,,,8.888888889,2011
C,,4/14/2011,0,5.6,8,0.3,0.3,19,,58,0:00,Not Recorded,,,14.44444444,2011
C,,4/28/2011,0,3.6,7,0.17,0.17,23,,76,0:00,Not Recorded,,,24.44444444,2011
C,,5/12/2011,0,3.7,9,,,23,,66,0:00,Not Recorded,,,18.88888889,2011
C,,5/26/2011,,,,,,,,80,N/A,Not Recorded,,,26.66666667,2011
D,,1/4/2011,0,,6.5,1.3,1.3,4,,32,0:00,Not Recorded,,,0,2011
D,,1/18/2011,0,10,6.5,1.4,1.4,6,,39,0:00,Not Recorded,,,3.888888889,2011
D,,2/8/2011,0,,6.5,,,9,,46,0:00,Not Recorded,,,7.777777778,2011
D,,3/3/2011,,5,6,,,8,,38,0:00,Not Recorded,,,3.333333333,2011
D,,3/24/2011,0,,6.5,0.7,1.4,14,,48,0:00,Not Recorded,,,8.888888889,2011
D,,4/14/2011,0,6.9,6.5,0.9,1.4,19,,58,0:00,Not Recorded,,,14.44444444,2011
D,,4/28/2011,0,,6.5,0.7,1.3,23,,76,0:00,Not Recorded,,,24.44444444,2011
D,,5/12/2011,0,3.7,6.5,,,19,,65,0:00,Not Recorded,,,18.33333333,2011
D,,5/26/2011,0,,7.5,1.2,0.9,28,,80,0:00,Not Recorded,,,26.66666667,2011
D,,6/9/2011,0,4.8,7,0.6,1.2,29,,85,0:00,Not Recorded,,,29.44444444,2011
D,,6/23/2011,0,,8,0.6,1,28,,87,0:00,Not Recorded,,,30.55555556,2011
D,,7/14/2011,0,5.6,6.5,0.8,1.1,27,,76,0:00,Not Recorded,,,24.44444444,2011
D,,7/28/2011,0,,7,0.9,1.5,31,,86,0:00,Not Recorded,,,30,2011
D,,8/11/2011,0,2,7,0.9,0.9,29,,82,N/A,Not Recorded,,,27.77777778,2011
D,,9/8/2011,0,,6.5,1.4,1.5,27,,78,0:00,Not Recorded,,,25.55555556,2011
D,,9/22/2011,0,4.6,6.5,0.6,1.4,25,,78,0:00,Not Recorded,,,25.55555556,2011
D,,10/13/2011,0,,6,0.5,1.5,23,,75,0:00,Not Recorded,,,23.88888889,2011
D,,10/27/2011,0,,6,0.7,1.4,17,,62,0:00,Not Recorded,,,16.66666667,2011
D,,11/10/2011,0,,6.5,0.8,1.5,17,,60,0:00,Not Recorded,,,15.55555556,2011
D,,11/22/2011,0,8,,0.8,0.9,15,,61,0:00,Not Recorded,,,16.11111111,2011
D,,12/8/2011,0,,6.5,0.8,1.4,12,,47,0:00,Not Recorded,,,8.333333333,2011
D,,12/22/2011,0,9.8,7,1,1.4,16,,60,0:00,Not Recorded,,,15.55555556,2011
Bay,,1/4/2011,0,3.1,6.5,0.2,0.45,5,,31,0:00,S. Poe,,,-0.555555556,2011
Bay,,1/18/2011,0,6.2,7,0.2,0.6,7,,39,0:00,S. Poe,,,3.888888889,2011
Bay,,2/8/2011,0,3.8,6.5,0.2,0.6,8,,46,0:00,S. Poe,,,7.777777778,2011
Bay,,3/3/2011,0,3.7,7,,,8,,40,0:00,S. Poe,,,4.444444444,2011
Bay,,3/24/2011,0,3.3,7,0.2,0.55,33,,52,0:00,S. Poe,,,11.11111111,2011
Bay,,4/14/2011,0,3.5,7,0.4,0.6,16.5,,58,0:00,S. Poe,,,14.44444444,2011
Bay,,4/28/2011,0,5.2,7,0.3,1.3,23,,76,0:00,S. Poe,,,24.44444444,2011
Bay,,5/12/2011,0,4.5,7,,,18,,65,0:00,S. Poe,,,18.33333333,2011
Bay,,5/26/2011,0,3.7,7.5,0.5,0.9,25,,79,0:00,S. Poe,,,26.11111111,2011
Bay,,6/9/2011,0,3.2,8,0.4,0.8,27,,85,0:00,S. Poe,,,29.44444444,2011
Bay,,6/23/2011,0,5.6,8,0.5,0.9,26,,80,0:00,S. Poe,,,26.66666667,2011
Bay,,7/14/2011,0,3,8.5,0.4,0.6,26,,75,0:00,S. Poe,,,23.88888889,2011
Bay,,7/28/2011,0,2,9,0.5,0.7,29,,85,0:00,S. Poe,,,29.44444444,2011
Bay,,8/11/2011,0,3.5,9,0.4,0.7,28,,82,0:00,S. Poe,,,27.77777778,2011
Bay,,9/8/2011,0,5,7,0.6,1.1,26,,78,0:00,S. Poe,,,25.55555556,2011
Bay,,9/22/2011,0,5.3,8,0.5,0.7,24,,78,0:00,S. Poe,,,25.55555556,2011
Bay,,10/13/2011,0,4.2,7.5,0.5,0.7,21,,75,0:00,S. Poe,,,23.88888889,2011
Bay,,10/27/2011,0,7.4,7.5,0.5,0.9,16,,62,0:00,S. Poe,,,16.66666667,2011
Bay,,11/10/2011,0,5.2,7.5,0.7,0.7,16,,60,0:00,S. Poe,,,15.55555556,2011
Bay,,11/22/2011,0,7.3,7,0.2,0.6,16,,61,0:00,S. Poe,,,16.11111111,2011
Bay,,12/8/2011,0,7.9,7,0.35,0.7,12,,47,0:00,S. Poe,,,8.333333333,2011
Bay,,12/22/2011,0,7.8,7,0.3,0.7,17,,60,0:00,S. Poe,,,15.55555556,2011
A,,1/11/2012,0,8.2,6.5,0.9,0.9,12,,53,0:00,Not Recorded,,,11.66666667,2012
A,,1/26/2012,0,,6.5,1,1,12,,50,0:00,Not Recorded,,,10,2012
A,,2/9/2012,0,5.8,7,1,1,8,,39,0:00,Not Recorded,,,3.888888889,2012
A,,2/21/2012,0,,7,0.9,0.9,9,,46,0:00,Not Recorded,,,7.777777778,2012
A,,3/1/2012,0,4.3,7.5,,,16,,70,0:00,Not Recorded,,,21.11111111,2012
A,,3/8/2012,0,,6.5,0.5,0.5,15,,58,N/A,Not Recorded,,,14.44444444,2012
A,,4/12/2012,0,7,7,0.6,0.7,14,,51,0:00,Not Recorded,,,10.55555556,2012
A,,4/26/2012,0,,7.5,0.6,0.8,17,,63,0:00,Not Recorded,,,17.22222222,2012
A,,5/10/2012,0,4.5,7,0.7,0.9,21,,63,0:00,Not Recorded,,,17.22222222,2012
A,,5/24/2012,0,,6.5,0.6,0.7,25,,72,0:00,Not Recorded,,,22.22222222,2012
A,,6/14/2012,0,4.9,7,0.6,0.7,22,,69,0:00,Not Recorded,,,20.55555556,2012
A,,6/28/2012,0,,7,0.65,0.9,27,,74,0:00,Not Recorded,,,23.33333333,2012
A,,7/19/2012,0,,6.5,0.6,0.6,30,,83,0:00,Not Recorded,,,28.33333333,2012
A,,8/9/2012,0,3,7,0.5,0.9,28,,80,0:00,Not Recorded,,,26.66666667,2012
A,,8/23/2012,0,,6.5,0.6,0.7,26,,77,0:00,Not Recorded,,,25,2012
A,,9/4/2012,0,4.3,6.5,0.7,0.7,28,,80,0:00,Not Recorded,,,26.66666667,2012
A,,9/13/2012,,,7,0.6,0.6,24,,74,0:00,Not Recorded,,,23.33333333,2012
A,,10/4/2012,0,,7,0.6,0.6,24,,75,0:00,Not Recorded,,,23.88888889,2012
A,,10/19/2012,0,,7,0.9,1.4,20,,70,0:00,Not Recorded,,,21.11111111,2012
A,,11/8/2012,0,,6.5,0.5,1.9,10,,45,0:00,Not Recorded,,,7.222222222,2012
A,,11/29/2012,0,9,6.5,0.2,0.2,8,,48,0:00,Not Recorded,,,8.888888889,2012
A,,12/13/2012,0,,7,0.9,0.9,9,,48,0:00,Not Recorded,,,8.888888889,2012
B,,1/11/2012,0,6,7,0.3,0.3,11,,54,0:00,Not Recorded,,,12.22222222,2012
B,,1/26/2012,0,,7,0.3,0.3,12,,50,0:00,Not Recorded,,,10,2012
B,,2/9/2012,0,7.5,7,0.3,0.3,8,,39,0:00,Not Recorded,,,3.888888889,2012
B,,2/21/2012,0,,7.5,0.35,0.35,10,,40,0:00,Not Recorded,,,4.444444444,2012
B,,3/1/2012,0,6.3,7.5,0.2,0.4,16,,69,0:00,Not Recorded,,,20.55555556,2012
B,,3/8/2012,0,,7.5,0,0.2,14,,58,0:00,Not Recorded,,,14.44444444,2012
B,,4/12/2012,0,7,7.5,0.3,0.3,13,,51,0:00,Not Recorded,,,10.55555556,2012
B,,4/26/2012,0,,8,0.3,0.3,18,,63,0:00,Not Recorded,,,17.22222222,2012
B,,5/10/2012,0,6.7,7,0.5,0.5,20,,64,0:00,Not Recorded,,,17.77777778,2012
B,,5/24/2012,0,,8,0.5,0.5,25,,72,0:00,Not Recorded,,,22.22222222,2012
B,,6/14/2012,0,4.5,7.5,0.2,0.2,22,,70,0:00,Not Recorded,,,21.11111111,2012
B,,6/28/2012,0,,7.4,0.5,0.5,26,,73,0:00,Not Recorded,,,22.77777778,2012
B,,7/19/2012,0,,7,0.4,0.4,28,,83,0:00,Not Recorded,,,28.33333333,2012
B,,8/9/2012,0,2.9,7.5,0.3,0.4,27,,80,0:00,Not Recorded,,,26.66666667,2012
B,,8/23/2012,0,,7.5,0.3,0.4,27,,77,0:00,Not Recorded,,,25,2012
B,,9/4/2012,0,5.2,7,0.2,0.2,,,80,0:00,Not Recorded,,,26.66666667,2012
B,,9/13/2012,,,8.5,0.1,0.1,23,,73,0:00,Not Recorded,,,22.77777778,2012
B,,10/4/2012,0,,8,0.1,0.5,24,,75,0:00,Not Recorded,,,23.88888889,2012
B,,10/19/2012,0,7.1,7,0.4,0.4,20,,70,0:00,Not Recorded,,,21.11111111,2012
B,,11/8/2012,0,,6.5,0.35,0.35,9,,45,0:00,Not Recorded,,,7.222222222,2012
B,,11/29/2012,0,9.7,7,0.4,0.4,9,,49,0:00,Not Recorded,,,9.444444444,2012
B,,12/13/2012,0,,7,0.4,0.5,9,,48,0:00,Not Recorded,,,8.888888889,2012
D,,1/11/2012,0,,6.5,1,1.4,10,,54,,Not Recorded,,,12.22222222,2012
D,,1/26/2012,0,7.2,6.5,1.2,1.4,11,,50,0:00,Not Recorded,,,10,2012
D,,2/9/2012,0,,6.5,1.3,1.4,6,,39,0:00,Not Recorded,,,3.888888889,2012
D,,2/21/2012,0,10,6.5,1,1.5,8,,46,0:00,Not Recorded,,,7.777777778,2012
D,,3/1/2012,0,,6.5,,,15,,70,0:00,Not Recorded,,,21.11111111,2012
D,,3/8/2012,0,9.5,6.5,1.2,1.5,14,,58,0:00,Not Recorded,,,14.44444444,2012
D,,4/12/2012,0,,7,0.9,1.3,12,,51,0:00,Not Recorded,,,10.55555556,2012
